First Name,Last Name,State,Birthday,Phone,Email,Lead Status,Sales Contact,facebook,facebook_id,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
David,Scott,GA,6/27/1945,202-225-2939,https://davidscott.house.gov/contact/contactform.htm,http://davidscott.house.gov/news/rss.aspx,RepDavidScott,1.13E+11,1.13E+11,RepDavidScott,UCgf28zRkLSqAUiPuJhGdF0w,S001157,1722,N00024871,,1003567,400363,7826,David Scott (Georgia),gIQAoN2QAP,20321,David Scott (Georgia politician)
Robert,Scott,VA,4/30/1947,202-225-8351,https://bobbyscott.house.gov/contact/email-me,http://www.house.gov/index.php?format=feed&amp;type=rss,RepBobbyScott,CongressmanBobbyScott,1.24E+14,repbobbyscott,UCdNNcpw8arCsUp55JwK_QAA,S000185,1037,N00002147,,25888,400364,27117,Robert C. Scott,gIQAf8WlMP,39307,Bobby Scott (U.S. politician)
Tim,Scott,SC,9/19/1965,202-224-6121,http://www.scott.senate.gov/contact/email-me,http://www.scott.senate.gov/rss.xml,SenatorTimScott,SenatorTimScott,1.63E+14,SenatorTimScott,UCSfAsbG80CNInSKrtpKoL-w,S001184,2056,N00031782,S365,623506,412471,11940,Tim Scott,gIQAKxVWKP,21173,Tim Scott
F.,Sensenbrenner,WI,6/14/1943,202-225-5101,http://sensenbrenner.house.gov/contact/email.htm,http://sensenbrenner.house.gov/news/rss.aspx,JimPressOffice,RepSensenbrenner,,RepSensenbrenner,UCUNfNsc2CVsqivJ2wThQF6A,S000244,1041,N00004291,,1507,400365,27142,Jim Sensenbrenner,gIQAk3QFAP,14657,Jim Sensenbrenner
José,Serrano,NY,10/24/1943,202-225-4361,https://serrano.house.gov/contact-me/email-me,http://serrano.house.gov/rss.xml,RepJoseSerrano,RepJoseSerrano,2.73E+11,,,S000248,1042,N00001813,,14306,400366,26981,,gIQAsIfJAP,29134,José E. Serrano
Pete,Sessions,TX,3/22/1955,202-225-2231,https://sessions.house.gov/index.cfm/contact-form,http://sessions.house.gov/?a=rss.feed,PeteSessions,petesessions,3.68E+11,PeteSessions,UCDSBWdAlrCZq2W8P3wR_LCg,S000250,1525,N00005681,,36807,400367,288,Pete Sessions,gIQAabpX9O,29759,Pete Sessions
Terri,Sewell,AL,1/1/1965,202-225-2665,https://sewell.house.gov/email-me,http://sewell.house.gov/rss.xml,RepTerriSewell,RepSewell,1.18E+14,RepSewell,UCHkEHtfrfUWOFtbUFQTQH7Q,S001185,1988,N00030622,,623257,412396,121621,Terri Sewell,gIQAsFMZKP,21102,Terri Sewell
Richard,Shelby,AL,5/6/1934,202-224-5744,http://www.shelby.senate.gov/public/index.cfm/emailsenatorshelby,http://www.shelby.senate.gov/public/index.cfm/rss/feed,SenShelby,RichardShelby,50850514797,SenatorRichardShelby,UCyMzDCRZrmhr_OGDjVuAeJw,S000320,1049,N00009920,S184,1859,300089,53266,Richard Shelby,gIQARAfM9O,14659,Richard Shelby
Brad,Sherman,CA,10/24/1954,202-225-5911,http://sherman.house.gov/contact/contact-congressman-sherman-form,http://bradsherman.house.gov/press-releases-and-columns/rss.shtml,BradSherman,63158229861,63158229861,shermanca27,UCPisrz6-SLwVy2l9Mcy8kug,S000344,1526,N00006897,,45124,400371,142,,gIQAxbtdKP,29707,Brad Sherman
John,Shimkus,IL,2/21/1958,202-225-5271,https://shimkus.house.gov/contact/email-me,http://shimkus.house.gov/rss.xml,RepShimkus,repshimkus,1.24E+14,repshimkus,UCVXSvuk-csQRKBI0oPzcEnw,S000364,1527,N00004961,,30623,400373,246,John M. Shimkus,gIQApUPnMP,29718,John Shimkus
Bill,Shuster,PA,1/10/1961,202-225-2431,http://shuster.house.gov/contact-form/,http://shuster.house.gov/common/rss//index.cfm?rss=49,RepBillShuster,Rep.Shuster,54386677806,repshuster,UCEfLAXoX-pV3ETccADGOdXg,S001154,1681,N00013770,,89108,409888,55693,,gIQAcujSAP,20134,Bill Shuster
Michael,Simpson,ID,9/8/1950,202-225-5531,http://simpson.house.gov/contact/,http://simpson.house.gov/news/rss.aspx,CongMikeSimpson,96007744606,96007744606,CongMikeSimpson,UCNXe0rJJeULTAP_7oyQNw8g,S001148,1590,N00006263,,57889,400376,2917,Michael K. Simpson,gIQARxVLAP,29910,Mike Simpson
Albio,Sires,NJ,1/26/1951,202-225-7919,https://sires.house.gov/contact-me/email-me,http://sires.house.gov/rss.xml,Rep_Albio_Sires,81058818750,81058818750,RepSiresNJ13,UCfdEcWPNGoIxpYoTANF4PBA,S001165,1818,N00027523,,1022293,412186,22510,Albio Sires,gIQADYaQAP,20542,Albio Sires
Louise,Slaughter,NY,8/14/1929,202-225-3615,https://louise.house.gov/contact-louise,http://louise.house.gov/index.php?format=feed&amp;type=rss,LouiseSlaughter,RepLouiseSlaughter,82424647700,louiseslaughter,UCm9G5-ikIk62LgZxRnlB7fg,S000480,1069,N00001311,,1755,400378,26991,,gIQA2WJY9O,15444,Louise Slaughter
Adam,Smith,WA,6/15/1965,202-225-8901,https://adamsmith.house.gov/contact/contactform.htm,http://www.house.gov/news/rss.aspx,RepAdamSmith,RepAdamSmith,2.89E+14,CongressmanAdamSmith,UCcrHso483LOfC6WwDnzAh-g,S000510,1528,N00007833,,44329,400379,845,Adam Smith,gIQAiu9RKP,29768,Adam Smith (politician)
Adrian,Smith,NE,12/19/1970,202-225-6435,https://adriansmith.house.gov/contact-me/email-me,http://adriansmith.house.gov/rss.xml,RepAdrianSmith,,,RepAdrianSmith,UCIgn2z-hwxx_aeggnyhv54Q,S001172,1860,N00027623,,1022845,412217,21284,Adrian Smith,gIQAJnjSAP,20729,Adrian Smith (politician)
Christopher,Smith,NJ,3/4/1953,202-225-3765,https://chrissmith.house.gov/contact/write.htm,http://chrissmith.house.gov/news/rss.aspx,RepChrisSmith,RepChrisSmith,3.72E+14,USRepChrisSmith,UCtCNUDo3-I1gsd_03ppDfZg,S000522,1071,N00009816,,6411,400380,26952,,gIQA3TasAP,14863,Chris Smith (New Jersey politician)
Lamar,Smith,TX,11/19/1947,202-225-4236,http://lamarsmith.house.gov/contact/email-lamar,http://lamarsmith.house.gov/news/rss.aspx,LamarSmithTX21,LamarSmithTX21,1.08E+11,lamarsmithtexas21,UCc2q5flh9dSoyg4W9osGW8Q,S000583,1075,N00001811,,8884,400381,27097,"Texas%27 21st congressional district elections, 2012",gIQA2CjGAP,15445,Lamar S. Smith
Jackie,Speier,CA,5/14/1950,202-225-3531,https://forms.house.gov/speier/webforms/email_jackie.shtml,http://speier.house.gov/index.php?format=feed&amp;type=rss,RepSpeier,JackieSpeier,99332606976,jackiespeierca12,UCevmyTb0HSO8irVaR2gYyoA,S001175,1890,N00029649,,1027627,412259,8425,,gIQAvManMP,20762,Jackie Speier
Steve,Stivers,OH,3/24/1965,202-225-2015,https://stivers.house.gov/forms/writeyourrep/,http://stivers.house.gov/news/rss.aspx,RepSteveStivers,1.16E+14,1.16E+14,RepSteveStivers,UCfZrE20pIcR-LeFUV7r2Ixw,S001187,2047,N00029574,,62320,412461,45333,Steve Stivers,gIQA88sTKP,21163,Steve Stivers
Marlin,Stutzman,IN,8/31/1976,202-225-4436,http://stutzman.house.gov/contacts/new,http://stutzman.house.gov/press_releases.rss,RepStutzman,CongressmanMarlinStutzman,1.09E+14,repstutzman,UC2B2GD4YKasXj4a9Hmbsylw,S001188,1981,N00030891,,9267685,412392,34230,Marlin Stutzman,gIQANwHaKP,21100,Marlin Stutzman
Linda,Sánchez,CA,1/28/1969,202-225-6676,https://forms.house.gov/lindasanchez/webforms/issue_subscribe.htm,http://lindasanchez.house.gov/index.php?format=feed&amp;type=rss,RepLindaSanchez,CongresswomanLindaSanchez,1.11E+14,LindaTSanchez,UCu1K6uHxjMgj2mvzM7O9-ow,S001156,1757,N00024870,,1003554,400355,29674,,gIQAqylHAP,20310,Linda Sánchez
Bennie,Thompson,MS,1/28/1948,202-225-5876,https://forms.house.gov/benniethompson/contact-form.shtml,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,BennieGThompson,7259193379,7259193379,RepBennieThompson,UCzt2pBxh0dI24kYrWretXRw,T000193,1151,N00003288,,7304,400402,26929,,gIQAfwiAAP,29368,Bennie Thompson
Mike,Thompson,CA,1/24/1951,202-225-3311,https://mikethompson.house.gov/contact/email-me,http://mikethompson.house.gov/news/rss.aspx,RepThompson,RepMikeThompson,7109195747,CongressmanMThompson,UC6pGbtqHZYZmScFGSz5bbdg,T000460,1593,N00007419,,57872,400403,3564,,gIQAxsgIAP,29901,Mike Thompson (California politician)
Glenn,Thompson,PA,7/27/1959,202-225-5121,https://thompson.house.gov/contact-me/email-me,http://thompson.house.gov/rss.xml,CongressmanGT,CongressmanGT,14463006747,CongressmanGT,UCNWX7lbWWvnNdzVMFI9DRiQ,T000467,1952,N00029736,,1031359,412317,24046,,gIQAzSQNAP,20946,Glenn Thompson (politician)
Mac,Thornberry,TX,7/15/1958,202-225-3706,https://thornberry.house.gov/forms/writeyourrep/,,MacTXPress,repmacthornberry,7760165627,RepMacThornberry,UCIfCqubtIZnQDwDS8YNmL2A,T000238,1155,N00006052,,36814,400404,21706,Mac Thornberry,gIQAQXkDAP,29572,Mac Thornberry
John,Thune,SD,1/7/1961,202-224-2321,http://www.thune.senate.gov/public/index.cfm/contact,http://www.thune.senate.gov/public/index.cfm/rss/feed,SenJohnThune,,,johnthune,UCRu6lpRfxhkDGUrKDgQNZYQ,T000250,1534,N00004572,S303,45552,400546,398,John Thune,gIQAtDPp9O,29754,John Thune
Patrick,Tiberi,OH,10/21/1962,202-225-5355,https://tiberi.house.gov/contact/contactform.htm,http://tiberi.house.gov/news/rss.aspx,TiberiPress,RepPatTiberi,90452932937,PatTiberi,UCr9reyLip23im9SVDJ9IGAg,T000462,1664,N00009699,,88155,400406,8404,Patrick J. Tiberi,gIQAL5YWBP,20130,Pat Tiberi
Scott,Tipton,CO,11/9/1956,202-225-4761,https://tipton.house.gov/contact-me/email-me,http://tipton.house.gov/rss.xml,RepTipton,CongressmanScottTipton,1.91E+14,RepScottTipton,UCh9ssh1dvzpr1HOWaFm8rcg,T000470,1997,N00027509,,60384,412405,65403,Scott Tipton,gIQAxnpVKP,21111,Scott Tipton
Paul,Tonko,NY,6/18/1949,202-225-5076,https://tonko.house.gov/email-form1,http://tonko.house.gov/rss/press-releases.xml,RepPaulTonko,paul.tonko,30671144824,reppaultonko,UC3P2SGFmmuCYRsjeso0hOQQ,T000469,1942,N00030196,,1031353,412319,4403,,gIQA3w8MAP,20934,Paul D. Tonko
Patrick,Toomey,PA,11/17/1961,202-224-4254,http://www.toomey.senate.gov/?p=contact,http://toomey.senate.gov/rss/?p=hot_topic,SenToomey,senatortoomey,1.89E+14,sentoomey,UCDUM4FFU1p-_YuHqmBglyXw,T000461,2085,N00001489,S351,7958,400408,24096,Pat Toomey,gIQARUpBAP,29935,Pat Toomey
Niki,Tsongas,MA,4/26/1946,202-225-3411,https://tsongas.house.gov/e-mail-niki/,http://tsongas.house.gov/rss/press-releases.xml,NikiInTheHouse,RepTsongas,1.31E+14,RepTsongas,UCVyHRbyMpIF3_Xfl4LzumCA,T000465,1884,N00029026,,21764,412254,89417,Niki Tsongas,gIQA3UrNAP,20754,Niki Tsongas
Michael,Turner,OH,1/11/1960,202-225-6465,http://turner.house.gov/contact/,http://turner.house.gov/news/rss.aspx,RepMikeTurner,RepMikeTurner,9275036647,CongressmanTurner,UC-6Ss-aZ3OPisf9GdVGtN8g,T000463,1741,N00025175,,1003607,400411,45519,Michael R. Turner,gIQAA2beKP,20342,Mike Turner
Fred,Upton,MI,4/23/1953,202-225-3761,http://upton.house.gov/contact/zipauth.htm,http://www.house.gov/news/rss.aspx,RepFredUpton,RepFredUpton,2.12E+14,RepFredUpton,UCsN16IzEo4ViZNEMgeCrQ7w,U000031,1177,N00004133,,12127,400414,26906,Fred Upton,gIQATEgtAP,15446,Fred Upton
Chris,Van Hollen,MD,1/10/1959,202-225-5341,http://vanhollen.house.gov/contact/,http://vanhollen.house.gov/news/rss.aspx,ChrisVanHollen,chrisvanhollen,1.09E+11,RepChrisVanHollen,UCkpfJWu1N9Okd6PE_NidtBQ,V000128,1729,N00013820,,20756,400415,6098,,gIQAPhsc9O,20330,Chris Van Hollen
Nydia,Velázquez,NY,3/28/1953,202-225-2361,http://velazquez.house.gov/IMA/issue_subscribe.shtml,,NydiaVelazquez,8037068318,8037068318,nydiavelazquez,UCqMKPkKeeHFOOiZ9vxhXGVg,V000081,1184,N00001102,,26160,400416,26975,,gIQAHvY09O,29378,Nydia Velázquez
Peter,Visclosky,IN,8/13/1949,202-225-2461,https://visclosky.house.gov/contact-pete/email-pete,http://visclosky.house.gov/rss.xml,RepVisclosky,repvisclosky,1.19E+14,PeteVisclosky1,UC9njNo6tTComo9Kn7imz7Mg,V000108,1188,N00003813,,6785,400417,26851,Peter J. Visclosky,gIQA8WtdKP,15124,Pete Visclosky
David,Vitter,LA,5/3/1961,202-224-4623,http://www.vitter.senate.gov/contact/email-senator-vitter,http://www.vitter.senate.gov/rss/feeds/?type=all,,,,SenatorVitter,UCUZnGspUWNGGbK3FTdrciLA,V000127,1609,N00009659,S299,60672,400418,4615,David Vitter,gIQAHam69O,29918,David Vitter
Tim,Walberg,MI,4/12/1951,202-225-6276,https://walberg.house.gov/contact/contactform.htm,http://walberg.house.gov/news/rss.aspx,RepWalberg,RepWalberg,1.88E+14,RepWalberg,UChpf3_3Wn8f3qSJbsYXrhvg,W000798,1855,N00026368,,1022844,412213,8618,Tim Walberg,gIQA0wGVKP,20725,Tim Walberg
Greg,Walden,OR,1/10/1957,202-225-6730,https://walden.house.gov/e-mail-greg,http://walden.house.gov/common/rss/?rss=100,RepGregWalden,repgregwalden,3.13E+14,RepGregWalden,UCyaDp6ANSM9tvW7Y3LT_4KQ,W000791,1596,N00007690,,57892,400419,2979,Greg Walden,gIQAYvzZKP,29932,Greg Walden
Timothy,Walz,MN,4/6/1964,202-225-2472,http://walz.house.gov/contact,http://walz.house.gov/index.php?format=feed&amp;type=rss,RepTimWalz,,,1529tjw,UCAaYwb6XgcSVZ-5s3ei2g6g,W000799,1856,N00027467,,1018510,412214,65443,Tim Walz,gIQA69DYKP,20726,Tim Walz
Debbie,Wasserman Schultz,FL,9/27/1966,202-225-7931,http://wassermanschultz.house.gov/contact/email-me.shtml,http://wassermanschultz.house.gov/atom.xml,RepDWStweets,RepDWS,88904724121,RepWassermanSchultz,UCfHQiJVvMlYbVAxrMSLdO4w,W000797,1777,N00026106,,86882,400623,24301,Debbie Wasserman Schultz,gIQA8aOBAP,20504,Debbie Wasserman Schultz
Maxine,Waters,CA,8/15/1938,202-225-2201,https://waters.house.gov/contact/contactform.htm,http://waters.house.gov/news/rss.aspx,MaxineWaters,MaxineWaters,1.17E+11,MaxineWaters,UCOQ2js1VYFlo74n7Ns8WsLQ,W000187,1205,N00006690,,1953,400422,26759,Maxine Waters,gIQA6Nu99O,29106,Maxine Waters
Daniel,Webster,FL,4/27/1949,202-225-2176,https://webster.house.gov/contact/contactform.htm,http://webster.house.gov/news/rss.aspx,RepWebster,RepWebster,1.89E+14,repdanwebster,UCCoX4VdU7U11eGEA0lbRtLw,W000806,2002,N00026335,,30504,412410,24302,Daniel Webster,gIQAzVVUKP,21116,Daniel Webster (Florida politician)
Peter,Welch,VT,5/2/1947,202-225-4115,https://welch.house.gov/email-me,http://www.welch.house.gov/index.php?format=feed&amp;type=rss,PeterWelch,PeterWelch,72680720883,reppeterwelch,UC0YfApJx6qNaAQ-ir93U8xA,W000800,1879,N00000515,,1019990,412239,51272,Peter Welch,gIQAwdWwMP,20750,Peter Welch
Lynn,Westmoreland,GA,4/2/1950,202-225-5901,https://westmoreland.house.gov/email-me,http://westmoreland.house.gov/index.php?format=feed&amp;type=rss,RepWestmoreland,71389451419,71389451419,RepLynnWestmoreland,UCofsQVHgAUcxNoV5RP6XyYg,W000796,1779,N00026163,,1013045,400627,8001,Lynn A. Westmoreland,gIQAWE0KAP,20506,Lynn Westmoreland
Ed,Whitfield,KY,5/25/1943,202-225-3115,https://whitfield.house.gov/contact/email-me,http://whitfield.house.gov/rss.xml,RepEdWhitfield,RepEdWhitfield,91115765425,WhitfieldKY01,UCnt-VKq7FFzt3EWoo6mhDoA,W000413,1222,N00003467,,36978,400431,21873,Ed Whitfield,gIQAhbJcKP,29525,Ed Whitfield
Joe,Wilson,SC,7/31/1947,202-225-2452,https://joewilson.house.gov/forms/writeyourrep/default.aspx,http://joewilson.house.gov/news/rss.aspx,RepJoeWilson,JoeWilson,70150469414,RepJoeWilson,UC3aR1B8m7Z1uycO65yDnpCg,W000795,1688,N00024809,,1002567,400433,3985,Joe Wilson,gIQA3RwLAP,20138,Joe Wilson (U.S. politician)
Frederica,Wilson,FL,11/5/1942,202-225-4506,https://wilsonforms.house.gov/contact-form,http://wilson.house.gov/common/rss//index.cfm?rss=49,RepWilson,RepWilson,1.62E+14,repfredericawilson,UCP5QBhng_lHv-vJgE_h7lpA,W000808,2004,N00030650,,87016,412412,17319,Frederica Wilson,gIQA8EKXKP,21118,Frederica Wilson
Robert,Wittman,VA,2/3/1959,202-225-4261,https://wittman.house.gov/contact-form/,http://www.wittman.house.gov/index.php?format=feed&amp;type=rss,RobWittman,RepRobWittman,38932542633,RobWittman,UCIqIb-OaTbkIdU426eYIdPg,W000804,1886,N00029459,,1028089,412255,58133,Robert J. Wittman,gIQAtNhSKP,20756,Rob Wittman
Steve,Womack,AR,2/18/1957,202-225-4301,https://womack.house.gov/contact/contactform.htm,http://womack.house.gov/news/rss.aspx,Rep_SteveWomack,RepSteveWomack,1.36E+14,CongressmanWomack,UCXJbUDLYX-wGIhRuN66hqZw,W000809,1991,N00031857,,1033625,412402,71815,Steve Womack,gIQAHcFWKP,21108,Steve Womack
Rob,Woodall,GA,2/11/1970,202-225-4272,https://woodall.house.gov/contact-me/email-me,http://woodall.house.gov/rss.xml,RepRobWoodall,RepRobWoodall,1.73E+14,RobWoodallGA07,UC7MSlu8zV6Mf8wYzek2Cb-w,W000810,2008,N00032416,,623342,412416,122251,,gIQArSXZKP,21122,Rob Woodall
Ron,Wyden,OR,5/3/1949,202-224-5244,http://www.wyden.senate.gov/contact,http://www.wyden.senate.gov/rss/feeds/?type=all&amp;,RonWyden,,,senronwyden,UCsd3UEaoLoqX60P88BdpGGw,W000779,1247,N00007724,S247,1962,300100,27036,Ron Wyden,gIQAfn599O,14871,Ron Wyden
John,Yarmuth,KY,11/4/1947,202-225-5401,http://yarmuth.house.gov/contact-john2/,,RepJohnYarmuth,2.14E+11,2.14E+11,RepJohnYarmuth,UCy5KW4yrEfEiyZRX45Eoxkg,Y000062,1853,N00028073,,1021662,412211,58579,John Yarmuth,gIQAIuVYBP,20723,John Yarmuth
Kevin,Yoder,KS,1/8/1976,202-225-2865,https://yoder.house.gov/contact/email-me,http://yoder.house.gov/common/rss/index.cfm?rss=49,RepKevinYoder,CongressmanKevinYoder,1.54E+14,RepYoder,UCCeYmn4A8kZEHCcAfeUW9lQ,Y000063,2021,N00031502,,61843,412430,34433,Kevin Yoder,gIQAJsGVKP,21135,Kevin Yoder
Don,Young,AK,6/9/1933,202-225-5765,https://donyoung.house.gov/forms/writeyourrep/,http://donyoung.house.gov/news/rss.aspx,RepDonYoung,RepDonYoung,7476269851,RepDonYoung,UCg5ZIR5-82EbJiNeI1bqT-A,Y000033,1256,N00007999,,1897,400440,26717,Don Young,gIQAsCfJAP,14066,Don Young
Todd,Young,IN,8/24/1972,202-225-5315,https://toddyoungforms.house.gov/give-me-your-opinion,http://toddyoung.house.gov/common/rss//index.cfm?rss=49,RepToddYoung,RepToddYoung,1.86E+14,RepToddYoung,UCuknj4PGn91gHDNAfboZEgQ,Y000064,2019,N00030670,,1033743,412428,120345,Todd Young,gIQA1LLWKP,21133,Todd Young
Dean,Heller,NV,5/10/1960,202-224-6244,http://www.heller.senate.gov/public/index.cfm/contact-form,http://www.heller.senate.gov/public/index.cfm/rss/feed,SenDeanHeller,SenDeanHeller,3.26E+11,SenDeanHeller,UCTS6f940sIirkO6ICyx4ksw,H001041,1863,N00027522,S352,1012368,412218,2291,Dean Heller,gIQAljK0DP,20730,Dean Heller
Janice,Hahn,CA,3/30/1952,202-225-8220,https://hahn.house.gov/contact-me/email-me,http://hahn.house.gov/rss.xml,Rep_JaniceHahn,RepJaniceHahn,2.56E+14,RepJaniceHahn,UC884guRd5AyTQ9y_GuZ7s9Q,H001063,2089,N00006806,,57805,412498,70502,Janice Hahn,gIQAVGFB9S,21195,Janice Hahn
Mark,Amodei,NV,6/12/1958,202-225-6155,https://amodei.house.gov/contact-us,http://amodei.house.gov/common/rss//?rss=49,MarkAmodeiNV2,MarkAmodeiNV2,3.07E+14,markamodeinv2,UCjOGx2iqSn1r3BQxaVgYhYw,A000369,2090,N00031177,,62817,412500,12537,Mark Amodei,gJQAwGAWBW,21196,Mark Amodei
Suzanne,Bonamici,OR,10/14/1954,202-225-0855,https://bonamici.house.gov/contact-me/email-me,http://bonamici.house.gov/rss.xml,RepBonamici,congresswomanbonamici,2.53E+14,RepSuzanneBonamici,UC0IkAeEiwgzSRTD1TDSvuBw,B001278,2092,N00033474,,63966,412501,59641,Suzanne Bonamici,02f1e8a6-747e-11e2-95e4-6148e45d7adb,21198,Suzanne Bonamici
Suzan,DelBene,WA,2/17/1962,202-225-6311,http://delbene.house.gov/contact-me/email-me,http://delbene.house.gov/rss.xml,RepDelBene,RepDelBene,4.84E+14,,UCd00b7TpKDZIr-Ujhaktvjg,D000617,2096,N00030693,,1033929,412505,126272,Suzan DelBene,b05148de-4bbb-11e2-8758-b64a2997a921,31101,Suzan DelBene
Thomas,Massie,KY,1/13/1971,202-225-3465,http://massieforms.house.gov/contact/,http://massie.house.gov/rss.xml,RepThomasMassie,RepThomasMassie,4.52E+14,repthomasmassie,UCpmXOtvvXC3GE8o9VxYNK7g,M001184,2094,N00034041,,79951,412503,132068,Thomas Massie,841a4814-4bbc-11e2-8758-b64a2997a921,31102,Thomas Massie
Donald,Payne,NJ,12/17/1958,202-225-3436,http://payne.house.gov/contact/email-me,http://payne.house.gov/rss.xml,RepDonaldPayne,DonaldPayneJr,3.61E+14,,,P000604,2097,N00034639,,65639,412506,90668,,gIQA5yLeKP,31103,"Donald Payne, Jr."
Brian,Schatz,HI,10/20/1972,202-224-3934,http://www.schatz.senate.gov/contact,,SenBrianSchatz,SenBrianSchatz,3.58E+14,senbrianschatz,UC8-mSYp2WqBiB_5iwtwKfow,S001194,2173,N00028138,S353,87784,412507,17852,Brian E. Schatz,a91363f0-5047-11e2-950a-7863a013264b,41112,Brian Schatz
Matt,Salmon,AZ,1/21/1958,202-225-2635,https://salmon.house.gov/contact/email-me,http://salmon.house.gov/rss.xml,RepMattSalmon,RepMattSalmon,1.50E+14,repmattsalmon,UCDzGvCYeZMWvULdQIaWQung,S000018,1009,N00006446,,37033,400606,22184,Matt Salmon,21c60a8a-4bbd-11e2-8758-b64a2997a921,29500,Matt Salmon
Bill,Foster,IL,10/7/1955,202-225-3515,https://foster.house.gov/contact/email-me,http://foster.house.gov/rss.xml,RepBillFoster,CongressmanBillFoster,1.03E+11,RepBillFoster,UCicixINQr_-3cFHI2bJzFpQ,F000454,1888,N00029139,,1027346,412257,101632,Bill Foster,gIQAnjxyDP,20749,Bill Foster (politician)
Alan,Grayson,FL,3/13/1958,202-225-9889,https://grayson.house.gov/contact/email-me,http://grayson.house.gov/rss.xml,,,,,UCWjNmgE01hGoME_jkj6VpRQ,G000556,1914,N00028418,,1013409,412276,68184,Alan Grayson,gIQAp6qMAP,20908,Alan Grayson
Ann,Kirkpatrick,AZ,3/24/1950,202-225-3361,https://kirkpatrick.house.gov/contact/email-me,http://kirkpatrick.house.gov/rss.xml,RepKirkpatrick,RepKirkpatrick,1.52E+14,repannkirkpatrick,UCBaTLi-KBQ9SW3R0setKu0g,K000368,1907,N00029260,,1031338,412286,28425,Ann Kirkpatrick,gIQAeTvs6O,20902,Ann Kirkpatrick
Dina,Titus,NV,5/23/1950,202-225-5965,https://titus.house.gov/contact/email-me,http://titus.house.gov/rss.xml,RepDinaTitus,CongresswomanTitus,1.21E+14,CongresswomanTitus,UC_US4jNqECuMSNrB7yVCbbw,T000468,1940,N00030191,,1021622,412318,2629,Dina Titus,gIQAsdNqAP,20927,Dina Titus
Tom,Cotton,AR,5/13/1977,202-224-2353,,,SenTomCotton,SenatorTomCotton,1.20E+14,RepTomCotton,UCXEk6mokWBajIpNatbjnwSg,C001095,2098,N00033363,S374,63928,412508,135651,Tom Cotton,8803d7f2-4bbb-11e2-8758-b64a2997a921,21301,Tom Cotton
Kyrsten,Sinema,AZ,7/12/1976,202-225-9888,https://sinemaforms.house.gov/forms/writeyourrep/,http://sinema.house.gov/index.cfm/rss/feed,RepSinema,CongresswomanSinema,2.34E+14,repsinema,UC4NzhW7D4lQdukSGWmFnK9w,S001191,2099,N00033983,,68489,412509,28338,Kyrsten Sinema,f9d0a3fa-4bbc-11e2-8758-b64a2997a921,21300,Kyrsten Sinema
Doug,LaMalfa,CA,7/2/1960,202-225-3076,https://lamalfa.house.gov/contact/email-me,http://lamalfa.house.gov/rss.xml,RepLaMalfa,RepLaMalfa,,RepLaMalfa,UCUzz1XDn862fxirervSB2Yw,L000578,2100,N00033987,,68493,412510,29713,Doug LaMalfa,3ca0c2b0-4bb7-11e2-8758-b64a2997a921,21302,Doug LaMalfa
Jared,Huffman,CA,2/18/1964,202-225-5161,https://huffman.house.gov/contact/email-me,http://huffman.house.gov/rss.xml,RepHuffman,RepHuffman,2.00E+14,rephuffman,UCJU6SP1ppp1ZhSiqZLiFgDA,H001068,2101,N00033030,,622431,412511,59849,Jared Huffman,1fca09ea-4bbb-11e2-8758-b64a2997a921,21303,Jared Huffman
Ami,Bera,CA,3/2/1965,202-225-5716,https://beraforms.house.gov/forms/writeyourrep/,http://bera.house.gov/rss.xml,RepBera,RepAmiBera,5.29E+14,repamibera,UClJCTCo53Zk6b4kUL-bbdzg,B001287,2102,N00030717,,1033636,412512,120030,Ami Bera,gIQAaC5TKP,21304,Ami Bera
Paul,Cook,CA,3/3/1943,202-225-5861,https://cook.house.gov/contact/email-me,http://cook.house.gov/rss.xml,RepPaulCook,RepPaulCook,4.64E+14,RepPaulCook,UCqK--hf5cuvg7BR_oisyRiA,C001094,2103,N00034224,,68278,412513,58121,Paul Cook,7b7f60a0-4bbb-11e2-8758-b64a2997a921,21305,Paul Cook (politician)
Eric,Swalwell,CA,11/16/1980,202-225-5065,http://swalwell.house.gov/contact-me/email-eric/,,RepSwalwell,CongressmanEricSwalwell,4.50E+14,ericswalwell,UCKvwsFNGD4sDkE_9g-2ft0w,S001193,2104,N00033508,,79729,412514,129529,Eric Swalwell,df3311a4-4bbc-11e2-8758-b64a2997a921,21306,Eric Swalwell
David,Valadao,CA,4/14/1977,202-225-4695,http://valadao.house.gov/contact/,http://valadao.house.gov/rss.xml,RepDavidValadao,CongressmanDavidValadao,1.06E+14,congressmanvaladao,UCWqOVVxQd6IV4mfYMi95LqA,V000129,2105,N00033367,,623702,412515,120200,David G. Valadao,648810a8-4bb7-11e2-8758-b64a2997a921,21307,David Valadao
Julia,Brownley,CA,8/28/1952,202-225-5811,https://juliabrownley.house.gov/contact/email-me,http://juliabrownley.house.gov/rss.xml,JuliaBrownley26,RepJuliaBrownley,3.31E+14,RepJuliaBrownley,UCFrC4Ouk5R6xQztS9PZin_A,B001285,2106,N00034254,,79783,412516,59904,Julia Brownley,31764ab4-4bbb-11e2-8758-b64a2997a921,21308,Julia Brownley
